,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
feature_7_dominant_freq_WINDOW_2,0.0,0.0,0.0,0.0,0.0,5.313550481704147e-87,4.482293677392437e-83,9.291805956177608e-78,1.4689795916298346e-77,5.428250544293322e-74,5.2681221594282135e-74,2.2926097313445036e-72,2.960849221127742e-66,4.79083638831582e-66,7.064862680366597e-67,1.0768739637117567e-66,9.76519404659408e-66,4.903766886649045e-65,0.0,0.0,4.315424236285521e-59,0.0,3.949486513741495e-56,9.423297609901328e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376541290352162e-39,6.146269591935865e-39,0.0,0.0,0.0,4.9639699617518915e-33,0.0,0.0,1.6248984495663275e-35,0.0,0.0,1.1863607808186679e-34,4.7724718691859954e-35,1.1332870797872295e-35,0.0,1.553327338817777e-34,9.300065980497917e-36,6.62265040367312e-34,9.587357424249695e-34,7.51448934127827e-36,2.4843300757648404e-35,0.0,0.0,2.5596057963773535e-34,0.0,0.0,1.2477725934770729e-36,4.057640073305494e-35,3.40767912571761e-36,3.066005588231243e-36,5.715865997986224e-36,6.540397385071916e-36,0.0,1.399101426421206e-35,3.6273868023127883e-36,1.4252939144516186e-36,3.292286310176718e-36,1.9339391207996523e-34,1.3353231559883741e-34,2.2589544847155172e-35,2.0917827433041445e-33,5.372401345862986e-33,2.6374685759999506e-32
feature_7_dominant_freq_WINDOW_3,0.0,0.0,0.0,0.0,0.0,7.22518329172349e-86,1.19652339554837e-81,1.4866889529884174e-76,2.974683673050416e-76,8.075907442428226e-73,9.676142741806923e-73,6.726580635368422e-71,5.621081608069557e-65,8.540700919417337e-65,1.0510785497933161e-65,1.319170605546902e-65,1.4127458185584405e-64,9.656206592030404e-64,1.9347323212393767e-63,2.860436223374368e-63,0.0,4.09195362981886e-59,1.5427681694302715e-58,0.0,0.0,1.3878462572025171e-49,5.281020208325037e-49,2.0405626818380844e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.652518975140513e-36,4.4097280913707354e-36,1.6248984495663275e-35,0.0,1.4511309029659283e-35,2.1090858325665207e-34,0.0,0.0,0.0,2.4853237421084432e-33,0.0,0.0,5.0709989681981856e-34,0.0,9.937320303059362e-35,3.4321688503764925e-37,0.0,6.399014490943384e-35,9.297190531145435e-37,2.3877956024932395e-39,1.3179598018601585e-35,1.6230560293221975e-34,2.1297994535735063e-35,1.2953873610277e-34,5.715865997986224e-36,2.5548427285437177e-34,5.478765449207002e-36,3.497753566053015e-36,5.803818883700461e-37,5.7011756578064745e-36,6.966477832333934e-35,1.798538410441013e-33,1.3431690307508042e-33,3.1900442118837446e-34,1.419522757158973e-32,1.256380469458809e-32,7.07983758298879e-33
feature_7_lag1_autocorr_WINDOW_1,0.027849583026953617,0.042675758848167815,0.004263566797524388,0.009626199142083588,0.0029989181505480898,0.09105188448239547,0.011569355591591893,0.008494823156675818,0.007831239894823839,0.03797184293167975,0.00021385625604690458,0.00447196846372962,0.017166199924098735,0.06345064749940721,0.1803076184675874,0.0006671611669421167,0.10255021988631649,0.007561922141784384,0.03510511314662881,0.01527694836149835,0.0002804190201681808,0.09975996994811646,0.01879125639380829,1.236043656015527e-07,0.0052843756206622985,0.029423891723993525,0.007717342694647225,0.04003682132663043,0.0018768438283992054,0.00017518359326905886,0.03279554893505564,0.008640653926053227,0.007615151870075136,0.02058130249383531,0.003743270253968767,0.0008053054306965721,0.0005239093313402805,0.0036513102384062002,0.006693416956242316,0.0005494432492679841,0.003131504305440316,0.0022312107312196273,0.0044822433497528485,0.0029485479887663333,0.012448007055993068,0.005427095456727889,0.003711390505175861,0.0004998763585079311,0.00035686148809689405,1.770890809580406e-05,0.004862130607559099,0.0017059553884419304,0.00415340927814531,0.000144732913970949,0.0013619500214546775,0.0006524313815066904,6.190214918734583e-05,8.922462728832745e-05,1.154193939471904e-05,1.552286813387474e-05,1.672288035422846e-06,2.1632281614856572e-06,2.5838132393868095e-05,3.3888449597500453e-06,4.8525593362769135e-06,7.641794067150127e-09,1.715952118752814e-06,1.0699712991121809e-07,3.6217813780143905e-10,2.0930879013315332e-10,1.513009080896601e-11,1.564587201833567e-11,3.4789840842754496e-64,3.182841352244632e-65,1.934477964992436e-65
feature_7_lag1_autocorr_WINDOW_2,0.004000134375300439,0.03070913164602266,0.010070431083391652,0.01558993456787437,0.18535702828982178,0.02695769360615262,0.0036355086891038746,0.009594918583355773,0.04622866538565735,0.0660609535275523,0.0014456137434220914,0.05626282306894712,0.002072205246172694,0.0003288484773657212,1.3032624749048923e-05,0.005499171154470183,0.01837656201694953,0.07753641485332434,0.09241644349979021,0.02475889775877703,0.0007354138045823865,0.0328817005877578,0.013927449687323935,0.00011973727833764057,0.10704366491233262,2.4916594006360653e-05,0.0032944759622541534,0.0026228282008774794,0.007954907075062358,0.004187127245127553,0.044187169381046956,0.00020308024998526357,0.0023748358332039785,0.013099601388601726,0.012552962211251541,0.012728317408714438,0.002329235268656392,0.0006724950816284157,0.011101280825581514,0.011905135517990151,0.011207556456324012,0.004662971027193428,0.007137993814125956,0.011771153045245465,0.002059860982789797,0.00042638693535033,0.00036867039849980193,0.0003511183179313967,0.0010913657226913134,0.0016225311221678969,2.7368395758711137e-07,0.0008934666596109511,1.0502227506538225e-05,0.00022296392671079473,0.004378906388647327,0.0006848248016490684,0.00010865508444919676,0.000504375978333075,2.1033540064903638e-07,2.873101038457732e-06,8.277203328551116e-06,2.6282929233175046e-05,2.5072952146565277e-08,6.31125204668015e-07,1.5095582646181935e-07,3.2566361662706856e-07,2.2882380508769837e-09,2.5893916297333746e-07,3.6713491990423466e-11,3.321018420049065e-10,2.7526361607400602e-12,7.326120238895356e-11,2.0694298428903167e-64,8.029391807323995e-65,2.5439752564910676e-67
feature_7_lag1_autocorr_WINDOW_3,0.0023226115127646025,0.0014428947282838624,0.026568069537143527,0.004455660538542511,0.2505184449257735,0.020702833113283674,0.024890770578745607,0.12680426646088552,0.03244434672523783,0.01823293110416757,0.03009591306908873,0.0015731031797707276,0.00020616884366259704,0.0051049036062764805,0.00759329268859887,0.014863783683688304,0.0008054999053558358,0.012461210995734568,0.07169718631540135,4.612711597589612e-07,0.039257256932399925,0.0009502898596120576,0.010090886792126292,0.0883768230159732,0.013891484349188996,0.046646418220349206,0.00013651082983948964,0.0016779399045217702,0.0019478942533784976,0.0007327168827181943,0.05235836560826907,0.0033899674335334494,0.00012923934608974604,0.006340999151306903,8.52049179981794e-05,0.000878525665515236,0.0004870339622973158,0.00802142099885744,0.03696781111459156,0.0012226582266956984,0.007433117263638821,0.003077813893885241,0.0030465598929785643,0.0012714961030884132,0.002077185374145168,0.0004319510373437087,0.0005300677620478429,0.0016606741246203726,0.001233765215565341,0.006850116359990482,0.0006945206263755675,8.527615513690125e-05,0.006182197224006766,0.0020350029974686903,0.0017160945629055607,0.0014979800235170378,0.0020261123948163255,0.0001113876052208956,5.3945247513085596e-09,3.397401351724165e-05,5.838606760020806e-07,2.9627225598706612e-05,2.860393005146694e-06,3.1700609910217244e-07,2.968376537021525e-07,2.331682305114804e-08,1.5435478002423506e-08,5.388225296030553e-07,1.2488811640929359e-10,2.3278633770321447e-11,1.2848961263991426e-12,2.360281660750522e-11,9.105615709923196e-65,2.6723162187465006e-64,7.1974278639205775e-65
feature_7_median_WINDOW_1,0.8763291409504572,0.024656037122932108,0.00011561759250035081,0.011458127351699645,0.0008901263781549405,0.00011719689522194885,0.00017796945113340092,0.000195793922053765,0.000126577124883641,0.0015522014462226075,0.0025468421454158756,0.0010731314270919724,0.0007414288586314533,0.012378762914288863,0.000858587593336771,0.004824489001319689,0.0018571865861107058,0.0043737789421227375,0.0032723085020631448,5.333807057592543e-05,0.0014242257691939248,0.0028377885051226164,0.0003625469328236091,0.00022617849746074545,0.0013792890368265558,0.002052422399478729,0.004336716516844477,0.0002565831353010191,0.0017546889719445838,0.004679103037594875,0.0005958120750526771,0.0039777744125828966,3.328450903748344e-05,0.002410854167722122,0.0015814338831618162,0.00031479174267060804,0.0012807879097967462,0.004761226921716386,8.900538371441604e-05,0.0007346635430418453,0.0007211359298042279,0.0011522372748526217,0.001569897956433164,0.009321442977969595,0.001260879657048457,0.0028069357902989716,3.237770900237782e-05,7.652696415423031e-05,0.0005926509727008694,0.00012845033927596337,0.0001129854582191342,0.0001469762312515682,0.001503937745126474,0.0005704947529912582,0.003674192637905323,0.000274850006875946,0.0009438713728630065,0.000652252399934641,1.481229865972306e-05,9.010157812609326e-05,4.286936176623394e-05,6.3070144232582225e-06,1.533475372294504e-06,4.46088894167881e-07,2.66720319402162e-07,2.299581565766304e-06,1.3097140555552598e-07,8.53593735987251e-07,8.082634286319094e-07,2.2171392542407058e-07,9.567875245585889e-06,3.2270036588439605e-06,3.570899949105561e-60,5.271220179868713e-65,1.3262238431118775e-62
feature_7_median_WINDOW_2,0.8777122909585103,0.02370798554840885,0.0001587355786131922,0.011040241327959284,0.0009143567393729306,9.475685829228293e-05,0.00022433996065471894,0.00018527861486120187,0.00010472162413277059,0.001614816650987803,0.0027152805984310027,0.0010636921541733112,0.0007220036035437569,0.012296408299599338,0.0008756005750745517,0.004796882371633377,0.0018298398151792635,0.004382509135128891,0.0031269742037107807,5.204536834451758e-05,0.0015425550459009386,0.0026842018698802306,0.0003276120735749343,0.00021436973811773973,0.0012791977527081687,0.002148810897971648,0.0044940418933542515,0.00026041110829740246,0.001811529812075991,0.004398846085493139,0.0005359630177808405,0.003949358802176254,5.57005787309084e-05,0.0025162669838355318,0.0015780786837339476,0.0003058202469259368,0.0013314838792345904,0.004704772314211871,8.192852490221472e-05,0.000715871412608675,0.0007142643814396652,0.001191535428987484,0.0016046597794168369,0.0092970603651347,0.0012826972201758061,0.0030069023963045166,3.0900149116301533e-05,6.784254793240605e-05,0.0006568448417500463,9.9177808457985e-05,0.00011178743417419656,0.00016388463747506367,0.001463053011601101,0.0005540795634640896,0.003612510549086332,0.0002746667733919669,0.0009005402134933595,0.0006358615577622098,1.1701291293338666e-05,9.932643118789393e-05,3.674418049426971e-05,1.8658177156284464e-05,1.5592135517240207e-07,1.940109825275114e-07,1.3514332297346571e-06,1.6011611030523859e-06,1.8859637813344556e-09,6.276873567042601e-07,2.653961820863589e-07,1.6839953044690767e-07,3.461343729876004e-07,8.369867039941277e-06,3.910509413903808e-61,1.8030114004290897e-62,8.416640133059515e-63
feature_7_median_WINDOW_3,0.87829077579799,0.02332166754861911,0.00014637457517770292,0.01122056537086263,0.0009050968628277165,0.00010345940950018842,0.00017293568783258127,0.00017325234201809629,0.00010297044206527546,0.0016267939997283167,0.002594975798527419,0.0011489501730821935,0.0006744717190039531,0.012290450016327252,0.0008697428746625946,0.004667108098804208,0.0017995046832465556,0.0044643796909602015,0.00318825849353498,5.5165704713961446e-05,0.0015394846592930716,0.002763246206183399,0.0003422458004669827,0.00024984809451056484,0.001448693615320534,0.0020862118899136898,0.004328286395263113,0.00024398698479530936,0.0018618745336357637,0.0045375511211408,0.0005803191100201551,0.003956890488902866,3.69466388021026e-05,0.002588225520902933,0.0017087274918130293,0.0003341152403299162,0.0013017486437861612,0.004613936462136807,7.687901918912249e-05,0.0007559567516985319,0.0006590644394410209,0.001143045779167948,0.0014114134615842145,0.009120226830801057,0.00127047831770018,0.0029109947153224767,2.6556315766693488e-05,6.903127272326611e-05,0.0006313506474349305,0.00010307170512099548,0.00011730561132838458,0.00016479992317003294,0.0014730730588053702,0.0006016812762410365,0.0035388584278871578,0.00030161991582233695,0.0009140933055139046,0.0005687981113873612,1.4673016889053082e-05,0.0001128876489850786,5.0269170795852995e-05,1.1143846414173201e-05,3.3011382356129786e-09,1.968987596149785e-07,9.02168961678277e-07,2.407530260344879e-07,4.762607300361279e-07,8.698892417118062e-09,1.3951644409520887e-07,2.3800933033020445e-12,1.368352775443198e-05,1.1994605608490821e-06,1.6826711277496262e-60,1.6504891430022553e-62,2.1200940012959886e-63
feature_7_resid_std_WINDOW_1,0.07031752354791582,0.5091895171468245,0.09915236263161747,0.2526631364323538,0.00568818195386712,0.00017118943860344545,0.0028485289082023873,0.01566684609016892,0.012262486384561979,0.005720867702639932,0.001592698691592882,7.126885576891334e-05,0.0063449286621374765,0.0010557172430135369,0.00044772526946327683,2.5817237420075706e-05,2.3307169440177816e-05,0.0006608708544400694,0.0005303651388700217,0.001971838992847244,0.00015733494571234857,0.00018312459160220584,0.00038159430758773,0.0001608641116716785,0.0004414396792580267,0.0005773604944722457,0.0014671776179642495,0.000924564050759923,0.0009103876963324982,0.00017764657589935693,0.00023084278494668752,1.1480288904034055e-05,0.00010191883746527086,0.0007946707449656752,8.183147717762749e-05,0.00031433705679256765,0.00022502349384213982,0.00019973297608270237,0.00011664527469843005,0.001334853186806565,2.7702213459853786e-10,5.0463688772239914e-05,2.817690796954696e-05,0.0001728728163097369,0.0006282669472588668,0.0002481635221088451,3.522040533493294e-06,0.0003566833720015668,0.0005409650206122169,0.0008879739232437816,2.2584250528383306e-05,0.00025633390522506534,3.275460343916424e-07,0.001443329740398771,3.7736588272740246e-05,0.0015187165102141065,0.0029391225772144513,0.0018299921947866455,1.3818443470827288e-05,3.120812890323668e-05,4.123064075075421e-08,3.64741463029695e-05,3.1496179453495613e-06,5.206408718156018e-06,3.441513133521054e-05,0.00039178843367662197,0.0017163587537314781,7.644298457340576e-06,1.429895904723105e-08,6.969322943387993e-10,1.3438294460245008e-09,3.8437848313878424e-11,1.5967797197868133e-63,1.5625611395532888e-63,5.964498277395885e-64
feature_7_resid_std_WINDOW_2,0.06712423371726241,0.4988838500373779,0.09883059027497412,0.2589493440109978,0.00686259458953311,0.0002565365289086087,0.0010494949587161932,0.015676691112612298,0.012174916165419299,0.00843087015267821,0.0004921462617024887,0.00010814385084483611,0.008467960324677776,0.00049445515971179,0.0016868028345135907,4.5323707283755136e-05,1.2142422180989307e-05,0.0005308845368697017,0.0003250383684708401,0.0026818073627318537,1.7823306483500656e-05,3.925267436306116e-06,0.0003347946918843581,0.00031124110777132656,0.001364312606909675,0.0001621430863859824,0.001991545356037901,0.0004613004287364699,0.0011104310715930581,5.684955821127656e-05,0.0009883905905432508,1.9800283036537462e-05,0.00013255860103153432,0.000258231413815128,0.00011591245787954927,0.00048757505957545565,0.00023712768318586173,0.0006284877400947131,0.0001831602257194073,0.0014567637224358805,0.0008127924987433514,0.00022368337992227633,4.718203850606153e-06,1.9160324082974477e-06,0.001153099110675668,3.1190646637226374e-06,8.279542306166816e-06,0.0007393593329162756,0.0005677698305708102,0.0014419603600336539,0.0004990716805896326,0.00018640975321207326,2.97485263533391e-05,0.0011000255505659886,6.742741864727671e-07,0.0012832500102945776,0.0035372109450175957,0.0017267016238548052,2.8568148876486284e-08,5.90186708892822e-06,2.4096931359163704e-06,0.00025591153367660773,4.562614753242373e-09,4.269010609308364e-05,6.349255564673063e-05,3.8649248412409517e-07,0.00039779666428565476,0.0009087327854959964,3.965472314256781e-09,3.078191102916218e-09,5.6105816367397195e-09,3.505223359473326e-09,3.853700206355493e-63,4.829247647006094e-64,1.2893776992344389e-64
feature_7_resid_std_WINDOW_3,0.070387703855454,0.5106292611499162,0.09793681638023208,0.25431273672009336,0.007466602850547816,0.00019556389540008223,0.0016233929428712756,0.01666584979857291,0.008710325899113245,0.0066949487683279265,0.0008805723173937644,0.0001555477799277303,0.006155326692844857,0.0004571944550222399,0.0012522537221748798,0.00011841997919879387,0.00047634315654408954,0.0002773857722781731,4.2908301902999185e-05,0.0022095884798315037,0.00012287374753062238,6.7134747254537825e-06,0.00032576938920477356,8.921205389097248e-05,0.0006580857830397766,0.00022704249761564484,0.001752010666971961,0.001885899419216604,0.0007633361771591256,0.00018850179795840846,0.00047047987133714506,0.00020282873099008983,0.0002686929614827066,0.00018206203237945877,5.5063324521881596e-06,0.00015246696005911364,0.00017851881551957146,0.0004852038219474015,0.00012564918592157238,0.0005298764585654778,0.00010905774359647791,2.4205689517724428e-05,6.441581400495686e-06,1.4634795506835617e-05,0.0008172635960895526,4.168017079544491e-05,3.9929546647575306e-05,0.0007258192942090631,0.0002068717495045354,0.0009305071772601854,0.00031956063104183634,4.067468475080669e-05,2.4842917059327447e-05,0.0010811879131361385,7.838074500305109e-05,0.0009259470652830621,0.00482593209948272,0.001006608373427913,2.2667549919167174e-06,2.35788245807694e-05,2.537716275731589e-09,7.36381946803806e-05,0.0002470936125151802,2.0535731114177623e-06,3.764511781029867e-05,0.00029815072876642135,0.0004207020370401423,0.0008092065993264558,2.972611364454443e-10,1.078034753047554e-10,8.995465409135192e-10,3.1900595381414042e-09,4.357804974013333e-64,1.9331162314558893e-64,9.068789159513658e-66
feature_7_slope_WINDOW_1,0.05534991880470972,0.38255817496724376,0.09938111319435323,0.2480438104391458,0.0012298659190931715,0.0005332958302710013,0.0023839052375852505,0.015348106360903847,0.0022776704833651403,0.0024461121777383473,0.003554236799143189,0.006360406640341684,0.013801588251894672,0.0017194572843283356,0.009838978364324,0.0017539603838695199,1.1751977009738377e-05,9.598058026837434e-05,0.003846560786164556,0.004610554116175828,0.00014073245501572512,0.019832304128281214,0.001309107169865773,0.0010945317759222734,0.00030064573662317196,2.119003160898755e-05,0.004177891158679054,0.009237615581317006,0.0006768824734935827,0.0004397210542044429,0.004780869722632597,0.004981455338924364,0.0027618536329952143,3.6083965566343176e-05,0.0017706420523100324,2.001993562369817e-06,0.0003382916923168462,0.0027471836840759567,0.0035398648768164773,1.986791367841669e-05,0.001996857853758453,0.0023653176125344746,0.004611320556887572,0.007544737324872587,0.0026855744338051273,0.0034495118193518443,0.021878419771084286,0.007265714984001293,0.0014249256418921163,0.006609180681743291,0.001968386859620998,0.0019799729094492993,0.006148272217423611,0.00021915302940867364,0.0032157874330835377,2.052158735733128e-08,0.0134950140791554,0.0076749745794265955,0.00017934855101287686,8.600422363277918e-06,3.4055840351148204e-05,6.180122404166037e-05,0.00017686212267008515,3.964502475269528e-05,6.388465492173476e-06,7.919747339521226e-06,9.581952696584138e-07,4.511588984602068e-07,2.190491059655693e-09,9.999762832458196e-10,5.5679472526071755e-11,1.2954725164822245e-12,5.036811290350001e-66,7.4933330800978075e-65,5.553256582194493e-68
feature_7_slope_WINDOW_2,0.04936579035755671,0.3875058557381579,0.1162495087030505,0.2025882967542171,0.004504394420244849,0.0013373025346910482,0.00016143295482646852,0.017146812148364297,0.021638577140910695,0.00757438951064642,0.002057322301581037,0.0043334258379921185,0.0036494822433224784,5.039815000419597e-05,0.019230604602654838,0.0017832260569249664,0.006224810567847809,0.000380369153369901,0.0035685533281217814,3.5115906819353e-05,0.0011721197232949347,1.7089766655991637e-07,0.002152449780954069,0.0004499385435350219,0.006775038550016887,0.010323244082142259,1.315903696587177e-06,0.0016150307423301545,0.00020643149362916776,0.0011697262242883503,0.004066417259739915,0.0013307730984571634,0.002343901796434403,0.004718517705805631,0.0006976237210078456,0.00012077800622896994,0.005083898767185114,0.011367524819579993,0.0012885366751092268,0.005924170683929923,5.37882309499583e-06,0.00430655740201805,0.005711318509628949,0.0044919828160701865,0.002455345393131061,0.010503172395479902,0.00986835306311577,0.014527421543065548,0.001874247717593033,0.0001857687290727271,0.004789437211648629,0.0002890601275426376,0.005108689504614213,0.006982553576446856,0.012505801062471705,0.008282711256957268,0.00498980483810738,0.0012425851757436942,3.983875533549831e-05,7.335483518606957e-06,1.1318974386227131e-06,6.347407886235998e-06,6.399848012058374e-06,3.0995197224728167e-06,2.0798189261458644e-05,1.3750151847514847e-06,3.5561173936529917e-06,1.2441757293938507e-08,3.4932463329553152e-12,5.254539905193775e-10,3.412414608338935e-11,7.38178107660206e-11,8.227796704009144e-65,1.0645726098616125e-67,9.486838798954333e-65
feature_7_slope_WINDOW_3,0.06263561211478419,0.051912537957645215,0.06216673609013284,0.11357170187000243,0.00140989273470779,4.0530223654388005e-05,0.010239279349508199,0.05429931106123453,0.0011739895692339476,0.012176794181762218,0.005186413420970887,0.005239533577318162,0.04823695106547542,7.29004242654588e-05,0.03302458416067675,0.004186824850059828,0.013211754331025206,0.03868365785352269,0.104654281459666,0.061477387434365274,0.07194625365932353,0.0006352755583765458,0.028169263223474045,0.04741403727617951,0.008511775245951467,0.0022318130307038015,0.0036304401523170587,0.0002960985220137173,0.00830447902769047,0.00920027653765314,8.290812996813139e-07,0.0036644497349536628,0.007339271794582545,0.02932946257211229,0.016339859739810916,0.015354698727865069,0.0127710589454813,0.0006849595664395263,0.001485533530372067,0.002310590595765375,0.01122579191208467,0.0008862715883376655,0.001243800472107218,0.00404460384282496,3.315413116328429e-05,0.004579847507542453,0.0008524773589505701,0.0209718855642422,0.001344962941885412,0.00038034038784241466,0.0003145649591124348,3.7349394999902616e-05,0.00013847137169149297,0.002283727871888044,0.00653208928568666,7.616819933467564e-05,4.960183861178536e-05,0.0001052159048223081,1.478903061796926e-05,1.2716762049734222e-05,1.646198291813932e-05,3.126578422702282e-05,3.4045159928976937e-06,2.8497983636008313e-06,4.240169739208492e-07,1.436831674299264e-08,2.5923937615670433e-10,9.891530997663163e-09,3.6061611180845123e-12,5.148323679370034e-11,3.700104600211878e-11,5.6713052704728014e-11,7.2239257895883465e-65,2.1792400201018256e-64,1.306615362332534e-64
