Feature,PC,r,p_value
feature_6_slope_WINDOW_3,PC64,0.007438753921461115,0.9357317120370156
feature_6_slope_WINDOW_3,PC65,0.002140080936178651,0.9814922891634094
feature_6_slope_WINDOW_3,PC66,-0.001647836625463809,0.9857487711738743
feature_6_slope_WINDOW_3,PC67,-0.0003301949283386358,0.9971441825452927
feature_6_slope_WINDOW_3,PC68,-0.00030949237090399824,0.9973232358665539
feature_6_slope_WINDOW_3,PC69,-2.0058235745933073e-05,0.9998265182922648
feature_6_slope_WINDOW_3,PC70,0.004044996893426953,0.9650262832334312
feature_6_slope_WINDOW_3,PC71,0.0015256160317088652,0.9868056906478722
feature_6_slope_WINDOW_3,PC72,0.00037934400508544963,0.9967191001203092
feature_6_slope_WINDOW_3,PC73,-0.00035790683509598006,0.996904506634441
feature_6_slope_WINDOW_3,PC74,-0.003201717427525952,0.9723141477941829
feature_6_slope_WINDOW_3,PC75,-0.0008851829551776297,0.9923442556151902
feature_7_dominant_freq_WINDOW_1,PC1,,
feature_7_dominant_freq_WINDOW_1,PC2,,
feature_7_dominant_freq_WINDOW_1,PC3,,
feature_7_dominant_freq_WINDOW_1,PC4,,
feature_7_dominant_freq_WINDOW_1,PC5,,
feature_7_dominant_freq_WINDOW_1,PC6,,
feature_7_dominant_freq_WINDOW_1,PC7,,
feature_7_dominant_freq_WINDOW_1,PC8,,
feature_7_dominant_freq_WINDOW_1,PC9,,
feature_7_dominant_freq_WINDOW_1,PC10,,
feature_7_dominant_freq_WINDOW_1,PC11,,
feature_7_dominant_freq_WINDOW_1,PC12,,
feature_7_dominant_freq_WINDOW_1,PC13,,
feature_7_dominant_freq_WINDOW_1,PC14,,
feature_7_dominant_freq_WINDOW_1,PC15,,
feature_7_dominant_freq_WINDOW_1,PC16,,
feature_7_dominant_freq_WINDOW_1,PC17,,
feature_7_dominant_freq_WINDOW_1,PC18,,
feature_7_dominant_freq_WINDOW_1,PC19,,
feature_7_dominant_freq_WINDOW_1,PC20,,
feature_7_dominant_freq_WINDOW_1,PC21,,
feature_7_dominant_freq_WINDOW_1,PC22,,
feature_7_dominant_freq_WINDOW_1,PC23,,
feature_7_dominant_freq_WINDOW_1,PC24,,
feature_7_dominant_freq_WINDOW_1,PC25,,
feature_7_dominant_freq_WINDOW_1,PC26,,
feature_7_dominant_freq_WINDOW_1,PC27,,
feature_7_dominant_freq_WINDOW_1,PC28,,
feature_7_dominant_freq_WINDOW_1,PC29,,
feature_7_dominant_freq_WINDOW_1,PC30,,
feature_7_dominant_freq_WINDOW_1,PC31,,
feature_7_dominant_freq_WINDOW_1,PC32,,
feature_7_dominant_freq_WINDOW_1,PC33,,
feature_7_dominant_freq_WINDOW_1,PC34,,
feature_7_dominant_freq_WINDOW_1,PC35,,
feature_7_dominant_freq_WINDOW_1,PC36,,
feature_7_dominant_freq_WINDOW_1,PC37,,
feature_7_dominant_freq_WINDOW_1,PC38,,
feature_7_dominant_freq_WINDOW_1,PC39,,
feature_7_dominant_freq_WINDOW_1,PC40,,
feature_7_dominant_freq_WINDOW_1,PC41,,
feature_7_dominant_freq_WINDOW_1,PC42,,
feature_7_dominant_freq_WINDOW_1,PC43,,
feature_7_dominant_freq_WINDOW_1,PC44,,
feature_7_dominant_freq_WINDOW_1,PC45,,
feature_7_dominant_freq_WINDOW_1,PC46,,
feature_7_dominant_freq_WINDOW_1,PC47,,
feature_7_dominant_freq_WINDOW_1,PC48,,
feature_7_dominant_freq_WINDOW_1,PC49,,
feature_7_dominant_freq_WINDOW_1,PC50,,
feature_7_dominant_freq_WINDOW_1,PC51,,
feature_7_dominant_freq_WINDOW_1,PC52,,
feature_7_dominant_freq_WINDOW_1,PC53,,
feature_7_dominant_freq_WINDOW_1,PC54,,
feature_7_dominant_freq_WINDOW_1,PC55,,
feature_7_dominant_freq_WINDOW_1,PC56,,
feature_7_dominant_freq_WINDOW_1,PC57,,
feature_7_dominant_freq_WINDOW_1,PC58,,
feature_7_dominant_freq_WINDOW_1,PC59,,
feature_7_dominant_freq_WINDOW_1,PC60,,
feature_7_dominant_freq_WINDOW_1,PC61,,
feature_7_dominant_freq_WINDOW_1,PC62,,
feature_7_dominant_freq_WINDOW_1,PC63,,
feature_7_dominant_freq_WINDOW_1,PC64,,
feature_7_dominant_freq_WINDOW_1,PC65,,
feature_7_dominant_freq_WINDOW_1,PC66,,
feature_7_dominant_freq_WINDOW_1,PC67,,
feature_7_dominant_freq_WINDOW_1,PC68,,
feature_7_dominant_freq_WINDOW_1,PC69,,
feature_7_dominant_freq_WINDOW_1,PC70,,
feature_7_dominant_freq_WINDOW_1,PC71,,
feature_7_dominant_freq_WINDOW_1,PC72,,
feature_7_dominant_freq_WINDOW_1,PC73,,
feature_7_dominant_freq_WINDOW_1,PC74,,
feature_7_dominant_freq_WINDOW_1,PC75,,
feature_7_dominant_freq_WINDOW_2,PC1,,
feature_7_dominant_freq_WINDOW_2,PC2,,
feature_7_dominant_freq_WINDOW_2,PC3,,
feature_7_dominant_freq_WINDOW_2,PC4,,
feature_7_dominant_freq_WINDOW_2,PC5,,
feature_7_dominant_freq_WINDOW_2,PC6,,
feature_7_dominant_freq_WINDOW_2,PC7,,
feature_7_dominant_freq_WINDOW_2,PC8,,
feature_7_dominant_freq_WINDOW_2,PC9,,
feature_7_dominant_freq_WINDOW_2,PC10,,
feature_7_dominant_freq_WINDOW_2,PC11,,
feature_7_dominant_freq_WINDOW_2,PC12,,
feature_7_dominant_freq_WINDOW_2,PC13,,
feature_7_dominant_freq_WINDOW_2,PC14,,
feature_7_dominant_freq_WINDOW_2,PC15,,
feature_7_dominant_freq_WINDOW_2,PC16,,
feature_7_dominant_freq_WINDOW_2,PC17,,
feature_7_dominant_freq_WINDOW_2,PC18,,
feature_7_dominant_freq_WINDOW_2,PC19,,
feature_7_dominant_freq_WINDOW_2,PC20,,
feature_7_dominant_freq_WINDOW_2,PC21,,
feature_7_dominant_freq_WINDOW_2,PC22,,
feature_7_dominant_freq_WINDOW_2,PC23,,
feature_7_dominant_freq_WINDOW_2,PC24,,
feature_7_dominant_freq_WINDOW_2,PC25,,
feature_7_dominant_freq_WINDOW_2,PC26,,
feature_7_dominant_freq_WINDOW_2,PC27,,
feature_7_dominant_freq_WINDOW_2,PC28,,
feature_7_dominant_freq_WINDOW_2,PC29,,
feature_7_dominant_freq_WINDOW_2,PC30,,
feature_7_dominant_freq_WINDOW_2,PC31,,
feature_7_dominant_freq_WINDOW_2,PC32,,
feature_7_dominant_freq_WINDOW_2,PC33,,
feature_7_dominant_freq_WINDOW_2,PC34,,
feature_7_dominant_freq_WINDOW_2,PC35,,
feature_7_dominant_freq_WINDOW_2,PC36,,
feature_7_dominant_freq_WINDOW_2,PC37,,
feature_7_dominant_freq_WINDOW_2,PC38,,
feature_7_dominant_freq_WINDOW_2,PC39,,
feature_7_dominant_freq_WINDOW_2,PC40,,
feature_7_dominant_freq_WINDOW_2,PC41,,
feature_7_dominant_freq_WINDOW_2,PC42,,
feature_7_dominant_freq_WINDOW_2,PC43,,
feature_7_dominant_freq_WINDOW_2,PC44,,
feature_7_dominant_freq_WINDOW_2,PC45,,
feature_7_dominant_freq_WINDOW_2,PC46,,
feature_7_dominant_freq_WINDOW_2,PC47,,
feature_7_dominant_freq_WINDOW_2,PC48,,
feature_7_dominant_freq_WINDOW_2,PC49,,
feature_7_dominant_freq_WINDOW_2,PC50,,
feature_7_dominant_freq_WINDOW_2,PC51,,
feature_7_dominant_freq_WINDOW_2,PC52,,
feature_7_dominant_freq_WINDOW_2,PC53,,
feature_7_dominant_freq_WINDOW_2,PC54,,
feature_7_dominant_freq_WINDOW_2,PC55,,
feature_7_dominant_freq_WINDOW_2,PC56,,
feature_7_dominant_freq_WINDOW_2,PC57,,
feature_7_dominant_freq_WINDOW_2,PC58,,
feature_7_dominant_freq_WINDOW_2,PC59,,
feature_7_dominant_freq_WINDOW_2,PC60,,
feature_7_dominant_freq_WINDOW_2,PC61,,
feature_7_dominant_freq_WINDOW_2,PC62,,
feature_7_dominant_freq_WINDOW_2,PC63,,
feature_7_dominant_freq_WINDOW_2,PC64,,
feature_7_dominant_freq_WINDOW_2,PC65,,
feature_7_dominant_freq_WINDOW_2,PC66,,
feature_7_dominant_freq_WINDOW_2,PC67,,
feature_7_dominant_freq_WINDOW_2,PC68,,
feature_7_dominant_freq_WINDOW_2,PC69,,
feature_7_dominant_freq_WINDOW_2,PC70,,
feature_7_dominant_freq_WINDOW_2,PC71,,
feature_7_dominant_freq_WINDOW_2,PC72,,
feature_7_dominant_freq_WINDOW_2,PC73,,
feature_7_dominant_freq_WINDOW_2,PC74,,
feature_7_dominant_freq_WINDOW_2,PC75,,
feature_7_dominant_freq_WINDOW_3,PC1,,
feature_7_dominant_freq_WINDOW_3,PC2,,
feature_7_dominant_freq_WINDOW_3,PC3,,
feature_7_dominant_freq_WINDOW_3,PC4,,
feature_7_dominant_freq_WINDOW_3,PC5,,
feature_7_dominant_freq_WINDOW_3,PC6,,
feature_7_dominant_freq_WINDOW_3,PC7,,
feature_7_dominant_freq_WINDOW_3,PC8,,
feature_7_dominant_freq_WINDOW_3,PC9,,
feature_7_dominant_freq_WINDOW_3,PC10,,
feature_7_dominant_freq_WINDOW_3,PC11,,
feature_7_dominant_freq_WINDOW_3,PC12,,
feature_7_dominant_freq_WINDOW_3,PC13,,
feature_7_dominant_freq_WINDOW_3,PC14,,
feature_7_dominant_freq_WINDOW_3,PC15,,
feature_7_dominant_freq_WINDOW_3,PC16,,
feature_7_dominant_freq_WINDOW_3,PC17,,
feature_7_dominant_freq_WINDOW_3,PC18,,
feature_7_dominant_freq_WINDOW_3,PC19,,
feature_7_dominant_freq_WINDOW_3,PC20,,
feature_7_dominant_freq_WINDOW_3,PC21,,
feature_7_dominant_freq_WINDOW_3,PC22,,
feature_7_dominant_freq_WINDOW_3,PC23,,
feature_7_dominant_freq_WINDOW_3,PC24,,
feature_7_dominant_freq_WINDOW_3,PC25,,
feature_7_dominant_freq_WINDOW_3,PC26,,
feature_7_dominant_freq_WINDOW_3,PC27,,
feature_7_dominant_freq_WINDOW_3,PC28,,
feature_7_dominant_freq_WINDOW_3,PC29,,
feature_7_dominant_freq_WINDOW_3,PC30,,
feature_7_dominant_freq_WINDOW_3,PC31,,
feature_7_dominant_freq_WINDOW_3,PC32,,
feature_7_dominant_freq_WINDOW_3,PC33,,
feature_7_dominant_freq_WINDOW_3,PC34,,
feature_7_dominant_freq_WINDOW_3,PC35,,
feature_7_dominant_freq_WINDOW_3,PC36,,
feature_7_dominant_freq_WINDOW_3,PC37,,
feature_7_dominant_freq_WINDOW_3,PC38,,
feature_7_dominant_freq_WINDOW_3,PC39,,
feature_7_dominant_freq_WINDOW_3,PC40,,
feature_7_dominant_freq_WINDOW_3,PC41,,
feature_7_dominant_freq_WINDOW_3,PC42,,
feature_7_dominant_freq_WINDOW_3,PC43,,
feature_7_dominant_freq_WINDOW_3,PC44,,
feature_7_dominant_freq_WINDOW_3,PC45,,
feature_7_dominant_freq_WINDOW_3,PC46,,
feature_7_dominant_freq_WINDOW_3,PC47,,
feature_7_dominant_freq_WINDOW_3,PC48,,
feature_7_dominant_freq_WINDOW_3,PC49,,
feature_7_dominant_freq_WINDOW_3,PC50,,
feature_7_dominant_freq_WINDOW_3,PC51,,
feature_7_dominant_freq_WINDOW_3,PC52,,
feature_7_dominant_freq_WINDOW_3,PC53,,
feature_7_dominant_freq_WINDOW_3,PC54,,
feature_7_dominant_freq_WINDOW_3,PC55,,
feature_7_dominant_freq_WINDOW_3,PC56,,
feature_7_dominant_freq_WINDOW_3,PC57,,
feature_7_dominant_freq_WINDOW_3,PC58,,
feature_7_dominant_freq_WINDOW_3,PC59,,
feature_7_dominant_freq_WINDOW_3,PC60,,
feature_7_dominant_freq_WINDOW_3,PC61,,
feature_7_dominant_freq_WINDOW_3,PC62,,
feature_7_dominant_freq_WINDOW_3,PC63,,
feature_7_dominant_freq_WINDOW_3,PC64,,
feature_7_dominant_freq_WINDOW_3,PC65,,
feature_7_dominant_freq_WINDOW_3,PC66,,
feature_7_dominant_freq_WINDOW_3,PC67,,
feature_7_dominant_freq_WINDOW_3,PC68,,
feature_7_dominant_freq_WINDOW_3,PC69,,
feature_7_dominant_freq_WINDOW_3,PC70,,
feature_7_dominant_freq_WINDOW_3,PC71,,
feature_7_dominant_freq_WINDOW_3,PC72,,
feature_7_dominant_freq_WINDOW_3,PC73,,
feature_7_dominant_freq_WINDOW_3,PC74,,
feature_7_dominant_freq_WINDOW_3,PC75,,
feature_7_lag1_autocorr_WINDOW_1,PC1,0.1582079978054406,0.08437827336369025
feature_7_lag1_autocorr_WINDOW_1,PC2,0.21879641591638113,0.016355994477549343
feature_7_lag1_autocorr_WINDOW_1,PC3,-0.06118673071973051,0.5067710640695667
feature_7_lag1_autocorr_WINDOW_1,PC4,0.10831176246320387,0.2389781416911924
feature_7_lag1_autocorr_WINDOW_1,PC5,0.06851455583953579,0.45714399453839694
feature_7_lag1_autocorr_WINDOW_1,PC6,0.3027695074513789,0.0007760143854075041
feature_7_lag1_autocorr_WINDOW_1,PC7,-0.10657776995914911,0.24662576518306345
feature_7_lag1_autocorr_WINDOW_1,PC8,0.09136258503513739,0.3209883845794034
feature_7_lag1_autocorr_WINDOW_1,PC9,-0.08601891116554758,0.35022136970010176
feature_7_lag1_autocorr_WINDOW_1,PC10,0.1880972298023716,0.039653868842696276
feature_7_lag1_autocorr_WINDOW_1,PC11,-0.02918398486322271,0.7516869810753745
feature_7_lag1_autocorr_WINDOW_1,PC12,-0.08157545615650236,0.37575854210925036
feature_7_lag1_autocorr_WINDOW_1,PC13,-0.12654809655074595,0.16841983822574708
feature_7_lag1_autocorr_WINDOW_1,PC14,-0.25332056494207206,0.005244358796460421
feature_7_lag1_autocorr_WINDOW_1,PC15,0.42310718283120125,1.4756753867704955e-06
feature_7_lag1_autocorr_WINDOW_1,PC16,-0.04553020715420961,0.6214515549933585
feature_7_lag1_autocorr_WINDOW_1,PC17,0.30902578063090724,0.0005942343778718319
feature_7_lag1_autocorr_WINDOW_1,PC18,0.065929715541713,0.4743351520248223
feature_7_lag1_autocorr_WINDOW_1,PC19,-0.18614545631889304,0.04178998435398111
feature_7_lag1_autocorr_WINDOW_1,PC20,-0.12153028119470602,0.18607830961382466
feature_7_lag1_autocorr_WINDOW_1,PC21,0.04563596929997217,0.6206407835868596
feature_7_lag1_autocorr_WINDOW_1,PC22,0.2994799713562174,0.0008908385911523669
feature_7_lag1_autocorr_WINDOW_1,PC23,0.14185110001817422,0.1222344919026415
feature_7_lag1_autocorr_WINDOW_1,PC24,-0.010010886135561357,0.9135843016355681
feature_7_lag1_autocorr_WINDOW_1,PC25,0.07925563223419661,0.38953047456995143
feature_7_lag1_autocorr_WINDOW_1,PC26,0.1669086791384773,0.06844605515004502
feature_7_lag1_autocorr_WINDOW_1,PC27,-0.0803289476272768,0.38312131808562216
feature_7_lag1_autocorr_WINDOW_1,PC28,-0.20395707954271147,0.02545716247787776
feature_7_lag1_autocorr_WINDOW_1,PC29,0.03629105944476828,0.693937521164796
feature_7_lag1_autocorr_WINDOW_1,PC30,0.0015052425157014437,0.9869818757154133
feature_7_lag1_autocorr_WINDOW_1,PC31,-0.16377299388413788,0.07388035754876426
feature_7_lag1_autocorr_WINDOW_1,PC32,0.09666014185816918,0.29360901726871014
feature_7_lag1_autocorr_WINDOW_1,PC33,0.08834680925645678,0.3372873448092345
feature_7_lag1_autocorr_WINDOW_1,PC34,-0.1475333366768681,0.10782572909100947
feature_7_lag1_autocorr_WINDOW_1,PC35,-0.0569750545755798,0.5365093467860255
feature_7_lag1_autocorr_WINDOW_1,PC36,0.014162401505758676,0.8779841402699119
feature_7_lag1_autocorr_WINDOW_1,PC37,-0.03076940405570866,0.7386716507863319
feature_7_lag1_autocorr_WINDOW_1,PC38,-0.053348279567747764,0.5627939302147353
feature_7_lag1_autocorr_WINDOW_1,PC39,0.09055118967540376,0.32532282883224706
feature_7_lag1_autocorr_WINDOW_1,PC40,-0.028260276673085925,0.759302606091528
feature_7_lag1_autocorr_WINDOW_1,PC41,0.05694502877696961,0.5367244258042704
feature_7_lag1_autocorr_WINDOW_1,PC42,-0.03622420378797914,0.6944732726251012
feature_7_lag1_autocorr_WINDOW_1,PC43,0.059896041757665275,0.5157927227950186
feature_7_lag1_autocorr_WINDOW_1,PC44,0.05319857281790718,0.5638919561706869
feature_7_lag1_autocorr_WINDOW_1,PC45,0.12603755085741242,0.17015761824276904
feature_7_lag1_autocorr_WINDOW_1,PC46,0.08603007929689707,0.3501585864551191
feature_7_lag1_autocorr_WINDOW_1,PC47,-0.0402713940624457,0.6623211265970863
feature_7_lag1_autocorr_WINDOW_1,PC48,0.00239557040702143,0.9792832455921447
feature_7_lag1_autocorr_WINDOW_1,PC49,0.020944871658008603,0.820374793530236
feature_7_lag1_autocorr_WINDOW_1,PC50,-0.002228730457965355,0.9807257803581043
feature_7_lag1_autocorr_WINDOW_1,PC51,0.0769270254713495,0.40365500233521523
feature_7_lag1_autocorr_WINDOW_1,PC52,0.04579837633822167,0.6193966586786503
feature_7_lag1_autocorr_WINDOW_1,PC53,-0.07479411939826118,0.41685433356562407
feature_7_lag1_autocorr_WINDOW_1,PC54,0.01880340920754968,0.838476146763933
feature_7_lag1_autocorr_WINDOW_1,PC55,-0.019798359440458716,0.830054926247195
feature_7_lag1_autocorr_WINDOW_1,PC56,-0.03147650609901201,0.7328902751821823
feature_7_lag1_autocorr_WINDOW_1,PC57,0.007609351468839457,0.9342610677014132
feature_7_lag1_autocorr_WINDOW_1,PC58,-0.008236831329942212,0.9288537905724527
feature_7_lag1_autocorr_WINDOW_1,PC59,-0.012193594489334367,0.8948411844963938
feature_7_lag1_autocorr_WINDOW_1,PC60,-0.0023362179410943117,0.9797964125979861
feature_7_lag1_autocorr_WINDOW_1,PC61,-0.013782520953046003,0.8812326905255878
feature_7_lag1_autocorr_WINDOW_1,PC62,-0.004160302689925521,0.9640299879060436
feature_7_lag1_autocorr_WINDOW_1,PC63,-0.011992237146398112,0.8965679941316558
feature_7_lag1_autocorr_WINDOW_1,PC64,0.0026812271013314966,0.9768135530508684
feature_7_lag1_autocorr_WINDOW_1,PC65,0.0034897756335602447,0.9698243787108441
feature_7_lag1_autocorr_WINDOW_1,PC66,-0.004516482934686303,0.9609527829839075
feature_7_lag1_autocorr_WINDOW_1,PC67,-0.014766474676886032,0.8728226020126373
feature_7_lag1_autocorr_WINDOW_1,PC68,-0.0027217211496926436,0.9764634722250054
feature_7_lag1_autocorr_WINDOW_1,PC69,0.007624047368274985,0.9341343912855099
feature_7_lag1_autocorr_WINDOW_1,PC70,0.0061551454081564955,0.9468037198563276
feature_7_lag1_autocorr_WINDOW_1,PC71,-0.003242223915707984,0.9719640220392972
feature_7_lag1_autocorr_WINDOW_1,PC72,0.008521682420526842,0.9264001550986967
feature_7_lag1_autocorr_WINDOW_1,PC73,-0.0038913835688468984,0.9663536567728899
feature_7_lag1_autocorr_WINDOW_1,PC74,-0.0035732413297949114,0.9691030141248316
feature_7_lag1_autocorr_WINDOW_1,PC75,-6.124616734708155e-05,0.9994702879580091
feature_7_lag1_autocorr_WINDOW_2,PC1,0.06481928022464375,0.4818266467155099
feature_7_lag1_autocorr_WINDOW_2,PC2,-0.1721797149422905,0.06004521219421406
feature_7_lag1_autocorr_WINDOW_2,PC3,-0.09824091007498759,0.285748053078734
feature_7_lag1_autocorr_WINDOW_2,PC4,0.12608608532405413,0.16999184969288633
feature_7_lag1_autocorr_WINDOW_2,PC5,-0.428003337964792,1.0814208865552152e-06
feature_7_lag1_autocorr_WINDOW_2,PC6,0.16398057853976913,0.07351015528134015
feature_7_lag1_autocorr_WINDOW_2,PC7,-0.06046512534838245,0.5118048282275697
feature_7_lag1_autocorr_WINDOW_2,PC8,0.09854350831096509,0.2842594354661495
feature_7_lag1_autocorr_WINDOW_2,PC9,-0.21367684466598813,0.019111719649068496
feature_7_lag1_autocorr_WINDOW_2,PC10,0.25438931527471886,0.0050502936889124704
feature_7_lag1_autocorr_WINDOW_2,PC11,0.037750632197056114,0.6822791860791058
feature_7_lag1_autocorr_WINDOW_2,PC12,-0.23707226427290362,0.009131505840975223
feature_7_lag1_autocorr_WINDOW_2,PC13,-0.04468970136230433,0.6279109351960821
feature_7_lag1_autocorr_WINDOW_2,PC14,0.01615936467234414,0.8609416746503196
feature_7_lag1_autocorr_WINDOW_2,PC15,-0.003325997174746404,0.9712399284844245
feature_7_lag1_autocorr_WINDOW_2,PC16,-0.0748196547827266,0.4166948383686107
feature_7_lag1_autocorr_WINDOW_2,PC17,0.13477265735143257,0.14220961588163186
feature_7_lag1_autocorr_WINDOW_2,PC18,0.2782686950587039,0.0020881829434710153
feature_7_lag1_autocorr_WINDOW_2,PC19,-0.3039634109057956,0.0007378130640749971
feature_7_lag1_autocorr_WINDOW_2,PC20,0.15695766588769797,0.08689358198235461
feature_7_lag1_autocorr_WINDOW_2,PC21,-0.026411072763346873,0.7746173553673754
feature_7_lag1_autocorr_WINDOW_2,PC22,-0.1803893411170165,0.04865664179206698
feature_7_lag1_autocorr_WINDOW_2,PC23,-0.11750580808161085,0.2011889488952051
feature_7_lag1_autocorr_WINDOW_2,PC24,-0.010611189919476266,0.9084242611187919
feature_7_lag1_autocorr_WINDOW_2,PC25,0.32580727779078617,0.0002820140555372976
feature_7_lag1_autocorr_WINDOW_2,PC26,-0.006136492429693304,0.946964694588728
feature_7_lag1_autocorr_WINDOW_2,PC27,0.05615948853898668,0.5423665263464322
feature_7_lag1_autocorr_WINDOW_2,PC28,0.051042976217775086,0.5798140641795637
feature_7_lag1_autocorr_WINDOW_2,PC29,0.08777417900534285,0.34044047099886854
feature_7_lag1_autocorr_WINDOW_2,PC30,-0.06534723187258992,0.47825694829359583
feature_7_lag1_autocorr_WINDOW_2,PC31,0.21014739846292246,0.02123712585974998
feature_7_lag1_autocorr_WINDOW_2,PC32,-0.014395267192131883,0.875993787095057
feature_7_lag1_autocorr_WINDOW_2,PC33,-0.04874186179108364,0.5970371524767333
feature_7_lag1_autocorr_WINDOW_2,PC34,0.11406180953163575,0.2148056476814183
feature_7_lag1_autocorr_WINDOW_2,PC35,-0.11138158919056657,0.2258472176959457
feature_7_lag1_autocorr_WINDOW_2,PC36,0.11315133647102338,0.21851254926247135
feature_7_lag1_autocorr_WINDOW_2,PC37,0.048321838644508834,0.600205516505474
feature_7_lag1_autocorr_WINDOW_2,PC38,-0.0264936873495167,0.7739312576175503
feature_7_lag1_autocorr_WINDOW_2,PC39,-0.10332792051234535,0.2614110800955901
feature_7_lag1_autocorr_WINDOW_2,PC40,0.10841819075972653,0.2385141896966725
feature_7_lag1_autocorr_WINDOW_2,PC41,-0.10424747565168918,0.2571674912799882
feature_7_lag1_autocorr_WINDOW_2,PC42,0.06774284424271254,0.46223997331856215
feature_7_lag1_autocorr_WINDOW_2,PC43,0.08456847850280731,0.35843503598562304
feature_7_lag1_autocorr_WINDOW_2,PC44,-0.10871621556174696,0.23721835317379578
feature_7_lag1_autocorr_WINDOW_2,PC45,0.04459435351605347,0.6286454865447694
feature_7_lag1_autocorr_WINDOW_2,PC46,0.02083935043298526,0.8212646169366495
feature_7_lag1_autocorr_WINDOW_2,PC47,0.020136217661212753,0.8271996343034898
feature_7_lag1_autocorr_WINDOW_2,PC48,0.019824613123621618,0.8298329724033098
feature_7_lag1_autocorr_WINDOW_2,PC49,0.03278680570029879,0.7222167309135636
feature_7_lag1_autocorr_WINDOW_2,PC50,-0.04025280905839577,0.6624674312246238
feature_7_lag1_autocorr_WINDOW_2,PC51,-5.303193948202195e-05,0.9995413319938143
feature_7_lag1_autocorr_WINDOW_2,PC52,-0.0309216862935814,0.7374253218791729
feature_7_lag1_autocorr_WINDOW_2,PC53,-0.003065315375906298,0.9734932039590267
feature_7_lag1_autocorr_WINDOW_2,PC54,-0.01460267931853506,0.8742216422907886
feature_7_lag1_autocorr_WINDOW_2,PC55,-0.0648953226939148,0.48131161189967586
feature_7_lag1_autocorr_WINDOW_2,PC56,-0.026272756744363884,0.7757664312870753
feature_7_lag1_autocorr_WINDOW_2,PC57,-0.010972060847514991,0.9053241381768692
feature_7_lag1_autocorr_WINDOW_2,PC58,-0.022559654680784483,0.8067870091886056
feature_7_lag1_autocorr_WINDOW_2,PC59,-0.0003690267746083477,0.9968083321077519
feature_7_lag1_autocorr_WINDOW_2,PC60,-0.0014644585220174172,0.9873345673603755
feature_7_lag1_autocorr_WINDOW_2,PC61,-0.004226633620210668,0.9634568830590235
feature_7_lag1_autocorr_WINDOW_2,PC62,-0.005566990933215235,0.9518804763141144
feature_7_lag1_autocorr_WINDOW_2,PC63,-0.0011275094452185119,0.9902485213241622
feature_7_lag1_autocorr_WINDOW_2,PC64,0.0010566988414613988,0.9908609128956269
feature_7_lag1_autocorr_WINDOW_2,PC65,-0.0015631636564606075,0.9864809898564892
feature_7_lag1_autocorr_WINDOW_2,PC66,0.0007272276332666444,0.9937103440015178
feature_7_lag1_autocorr_WINDOW_2,PC67,0.0005047713393317686,0.9956343038146146
feature_7_lag1_autocorr_WINDOW_2,PC68,-0.0008160535673341872,0.9929421237902173
feature_7_lag1_autocorr_WINDOW_2,PC69,-0.001295704889457433,0.9887939395143402
feature_7_lag1_autocorr_WINDOW_2,PC70,-0.00011311077312631257,0.9990217162848866
feature_7_lag1_autocorr_WINDOW_2,PC71,-0.00035015504364700745,0.996971550629217
feature_7_lag1_autocorr_WINDOW_2,PC72,0.0006684476002109287,0.9942187123614775
feature_7_lag1_autocorr_WINDOW_2,PC73,-0.000845779288167892,0.992685039249123
feature_7_lag1_autocorr_WINDOW_2,PC74,0.0007751597366611532,0.9932957975238524
feature_7_lag1_autocorr_WINDOW_2,PC75,0.0016078888568819075,0.9860942223957514
feature_7_lag1_autocorr_WINDOW_3,PC1,0.0607163554147212,0.5100493832238692
feature_7_lag1_autocorr_WINDOW_3,PC2,0.04850864663707108,0.598795439117557
feature_7_lag1_autocorr_WINDOW_3,PC3,-0.1413743540677217,0.12350790343104706
feature_7_lag1_autocorr_WINDOW_3,PC4,0.10208592027722944,0.26721818418381516
feature_7_lag1_autocorr_WINDOW_3,PC5,-0.48239880371405414,2.4160921376841962e-08
feature_7_lag1_autocorr_WINDOW_3,PC6,0.14218721232091394,0.12134282519719611
feature_7_lag1_autocorr_WINDOW_3,PC7,0.14933009360505395,0.10355707262539987
feature_7_lag1_autocorr_WINDOW_3,PC8,0.361805614350777,4.900228036525439e-05
feature_7_lag1_autocorr_WINDOW_3,PC9,-0.18205749351548794,0.0465766252948348
feature_7_lag1_autocorr_WINDOW_3,PC10,0.1233256358676201,0.17961121774240277
feature_7_lag1_autocorr_WINDOW_3,PC11,0.17731958639525486,0.052685483850476764
feature_7_lag1_autocorr_WINDOW_3,PC12,-0.03804683371503888,0.6799222779634423
feature_7_lag1_autocorr_WINDOW_3,PC13,-0.02984418168127024,0.7462584507404504
feature_7_lag1_autocorr_WINDOW_3,PC14,-0.07394689705032492,0.4221662469701979
feature_7_lag1_autocorr_WINDOW_3,PC15,-0.08409175902776694,0.36116055923392926
feature_7_lag1_autocorr_WINDOW_3,PC16,-0.10777746498319606,0.24131679745227658
feature_7_lag1_autocorr_WINDOW_3,PC17,-0.025631645811879558,0.7810988269111788
feature_7_lag1_autocorr_WINDOW_3,PC18,0.08430101151665007,0.3599626346933838
feature_7_lag1_autocorr_WINDOW_3,PC19,-0.25525701364872694,0.004897477245397376
feature_7_lag1_autocorr_WINDOW_3,PC20,0.001592268063723288,0.9862293050394226
feature_7_lag1_autocorr_WINDOW_3,PC21,-0.20383307756199787,0.025548533542964536
