PC,Rank,Feature,cos2
PC62,4,feature_1_block_median_WINDOW_1,0.00228098678293121
PC62,5,feature_1_block_median_WINDOW_3,0.0007738684903980559
PC62,6,feature_6_resid_std_WINDOW_1,0.0005169932196366589
PC62,7,feature_6_resid_std_WINDOW_3,0.0003976452922161921
PC62,8,feature_3_median_WINDOW_1,0.000386346296690843
PC62,9,feature_3_median_WINDOW_2,0.0003082664424080599
PC62,10,feature_7_resid_std_WINDOW_2,0.00025591153367660773
PC62,11,feature_1_block_slope_WINDOW_1,0.00022759962915978722
PC62,12,feature_5_median_WINDOW_1,0.00018508130311663352
PC62,13,feature_1_block_slope_WINDOW_2,0.0001485767716723782
PC62,14,feature_1_block_slope_WINDOW_3,9.625113223685643e-05
PC62,15,feature_6_resid_std_WINDOW_2,7.896425719798097e-05
PC62,16,feature_7_resid_std_WINDOW_3,7.36381946803806e-05
PC62,17,feature_7_slope_WINDOW_1,6.180122404166037e-05
PC62,18,feature_1_block_lag1_autocorr_WINDOW_2,5.838754700966384e-05
PC62,19,feature_3_median_WINDOW_3,5.298189808215054e-05
PC62,20,feature_1_block_lag1_autocorr_WINDOW_1,4.7146812225765445e-05
PC63,1,feature_3_median_WINDOW_1,0.0044764477547434255
PC63,2,feature_3_median_WINDOW_3,0.004031692884069372
PC63,3,feature_6_resid_std_WINDOW_2,0.0008761443922346976
PC63,4,feature_5_median_WINDOW_3,0.0005249212954322446
PC63,5,feature_6_lag1_autocorr_WINDOW_3,0.00033838531284292314
PC63,6,feature_3_slope_WINDOW_2,0.0002860718692874544
PC63,7,feature_5_median_WINDOW_2,0.0002712285214615582
PC63,8,feature_7_resid_std_WINDOW_3,0.0002470936125151802
PC63,9,feature_6_resid_std_WINDOW_3,0.0001805860740042294
PC63,10,feature_7_slope_WINDOW_1,0.00017686212267008515
PC63,11,feature_6_lag1_autocorr_WINDOW_2,0.0001602693313268224
PC63,12,feature_1_block_resid_std_WINDOW_2,0.00014958916880253564
PC63,13,feature_6_resid_std_WINDOW_1,0.000145026412022445
PC63,14,feature_6_lag1_autocorr_WINDOW_1,0.00013178985708889359
PC63,15,feature_1_block_slope_WINDOW_3,0.00010218207013149701
PC63,16,feature_1_block_slope_WINDOW_1,9.571752928011215e-05
PC63,17,feature_3_lag1_autocorr_WINDOW_3,7.134823528090649e-05
PC63,18,feature_5_median_WINDOW_1,6.167931660678792e-05
PC63,19,feature_3_slope_WINDOW_1,5.6746677881088124e-05
PC63,20,feature_1_block_lag1_autocorr_WINDOW_3,5.53636299066697e-05
PC64,1,feature_1_block_median_WINDOW_2,0.0025196674904361745
PC64,2,feature_5_median_WINDOW_2,0.0018342431958880611
PC64,3,feature_5_median_WINDOW_3,0.0010177629058956126
PC64,4,feature_1_block_median_WINDOW_1,0.0007647349203373133
PC64,5,feature_6_resid_std_WINDOW_2,0.0004255599790715637
PC64,6,feature_3_median_WINDOW_3,0.000391789920141529
PC64,7,feature_1_block_median_WINDOW_3,0.00032180747608238447
PC64,8,feature_3_median_WINDOW_1,0.0003050603415517445
PC64,9,feature_6_lag1_autocorr_WINDOW_3,0.00012675947999321322
PC64,10,feature_5_median_WINDOW_1,0.00012405261187848978
PC64,11,feature_1_block_slope_WINDOW_1,8.547183451856064e-05
PC64,12,feature_6_lag1_autocorr_WINDOW_2,6.788250291325371e-05
PC64,13,feature_7_resid_std_WINDOW_2,4.269010609308364e-05
PC64,14,feature_7_slope_WINDOW_1,3.964502475269528e-05
PC64,15,feature_3_slope_WINDOW_3,3.695986287432255e-05
PC64,16,feature_1_block_resid_std_WINDOW_3,3.450887661702669e-05
PC64,17,feature_3_median_WINDOW_2,3.4138227157001004e-05
PC64,18,feature_3_lag1_autocorr_WINDOW_2,2.808827596454111e-05
PC64,19,feature_1_block_resid_std_WINDOW_2,2.4642807566823498e-05
PC64,20,feature_6_slope_WINDOW_3,2.0130246002202094e-05
PC65,1,feature_1_block_median_WINDOW_3,0.004234708673764587
PC65,2,feature_1_block_median_WINDOW_2,0.0005060420086770544
PC65,3,feature_1_block_median_WINDOW_1,0.00033234508633337654
PC65,4,feature_1_block_slope_WINDOW_3,0.00027636822216005444
PC65,5,feature_5_median_WINDOW_3,0.000261077686991145
PC65,6,feature_3_median_WINDOW_1,0.00025049253622031424
PC65,7,feature_1_block_slope_WINDOW_2,0.00022662888258240333
PC65,8,feature_6_resid_std_WINDOW_2,0.0002075253739195137
PC65,9,feature_5_median_WINDOW_2,0.00017216570333800877
PC65,10,feature_3_median_WINDOW_2,7.940670181538626e-05
PC65,11,feature_1_block_slope_WINDOW_1,6.450766586003298e-05
PC65,12,feature_7_resid_std_WINDOW_2,6.349255564673063e-05
PC65,13,feature_6_lag1_autocorr_WINDOW_2,4.591152403017774e-05
PC65,14,feature_6_resid_std_WINDOW_3,4.196705304516713e-05
PC65,15,feature_1_block_lag1_autocorr_WINDOW_2,4.187254216365971e-05
PC65,16,feature_1_block_lag1_autocorr_WINDOW_3,3.796489296735749e-05
PC65,17,feature_7_resid_std_WINDOW_3,3.764511781029867e-05
PC65,18,feature_7_resid_std_WINDOW_1,3.441513133521054e-05
PC65,19,feature_6_resid_std_WINDOW_1,3.1455728074967757e-05
PC65,20,feature_3_median_WINDOW_3,2.384783903206069e-05
PC66,1,feature_3_median_WINDOW_2,0.0020474824151604423
PC66,2,feature_3_median_WINDOW_3,0.0007841593026018725
PC66,3,feature_7_resid_std_WINDOW_1,0.00039178843367662197
PC66,4,feature_3_median_WINDOW_1,0.0003769025437309246
PC66,5,feature_7_resid_std_WINDOW_3,0.00029815072876642135
PC66,6,feature_1_block_median_WINDOW_2,0.00011834688361939993
PC66,7,feature_1_block_median_WINDOW_3,6.314965013892848e-05
PC66,8,feature_3_lag1_autocorr_WINDOW_2,6.021905389698635e-05
PC66,9,feature_3_slope_WINDOW_3,5.364017500168772e-05
PC66,10,feature_5_median_WINDOW_3,4.345417116479153e-05
PC66,11,feature_3_lag1_autocorr_WINDOW_3,3.7379802981539844e-05
PC66,12,feature_1_block_slope_WINDOW_3,3.453752464179647e-05
PC66,13,feature_6_resid_std_WINDOW_1,2.5597797691428403e-05
PC66,14,feature_6_resid_std_WINDOW_2,2.4539363886579967e-05
PC66,15,feature_3_slope_WINDOW_1,2.2428317964752878e-05
PC66,16,feature_5_median_WINDOW_2,1.753780079999408e-05
PC66,17,feature_1_block_median_WINDOW_1,1.4958936485564138e-05
PC66,18,feature_5_median_WINDOW_1,1.492598645771508e-05
PC66,19,feature_3_resid_std_WINDOW_2,1.0600854836282328e-05
PC66,20,feature_1_block_slope_WINDOW_1,1.018698010401545e-05
PC67,1,feature_7_resid_std_WINDOW_1,0.0017163587537314781
PC67,2,feature_7_resid_std_WINDOW_3,0.0004207020370401423
PC67,3,feature_7_resid_std_WINDOW_2,0.00039779666428565476
PC67,4,feature_3_median_WINDOW_2,0.00025218139387161076
PC67,5,feature_3_median_WINDOW_1,8.391463271480187e-05
PC67,6,feature_3_median_WINDOW_3,5.205998647683887e-05
PC67,7,feature_6_resid_std_WINDOW_3,1.3410877522542592e-05
PC67,8,feature_1_block_median_WINDOW_3,1.0920687313907562e-05
PC67,9,feature_3_lag1_autocorr_WINDOW_2,1.0689166035103454e-05
PC67,10,feature_5_median_WINDOW_1,6.3385202479547084e-06
PC67,11,feature_5_median_WINDOW_3,5.787371934002827e-06
PC67,12,feature_3_slope_WINDOW_1,5.324914354667092e-06
PC67,13,feature_6_resid_std_WINDOW_1,4.054926735154261e-06
PC67,14,feature_3_slope_WINDOW_3,3.5721943368151007e-06
PC67,15,feature_7_slope_WINDOW_2,3.5561173936529917e-06
PC67,16,feature_3_resid_std_WINDOW_2,2.280199438637947e-06
PC67,17,feature_3_lag1_autocorr_WINDOW_1,2.0157822191230762e-06
PC67,18,feature_1_block_median_WINDOW_2,1.921180918099809e-06
PC67,19,feature_7_lag1_autocorr_WINDOW_1,1.715952118752814e-06
PC67,20,feature_1_block_resid_std_WINDOW_2,1.6361506378555142e-06
PC68,1,feature_7_resid_std_WINDOW_2,0.0009087327854959964
PC68,2,feature_7_resid_std_WINDOW_3,0.0008092065993264558
PC68,3,feature_1_block_median_WINDOW_2,2.595662756961334e-05
PC68,4,feature_5_median_WINDOW_3,2.126188794174625e-05
PC68,5,feature_3_median_WINDOW_2,1.9996406549902253e-05
PC68,6,feature_3_median_WINDOW_1,1.8409309580536014e-05
PC68,7,feature_1_block_median_WINDOW_1,1.0282395726737987e-05
PC68,8,feature_5_median_WINDOW_2,8.237513515213732e-06
PC68,9,feature_7_resid_std_WINDOW_1,7.644298457340576e-06
PC68,10,feature_5_median_WINDOW_1,4.636323180615587e-06
PC68,11,feature_1_block_slope_WINDOW_1,2.6320448815660798e-06
PC68,12,feature_3_lag1_autocorr_WINDOW_3,1.7187671525565214e-06
PC68,13,feature_3_slope_WINDOW_3,1.1408323950315118e-06
PC68,14,feature_1_block_dominant_freq_WINDOW_3,1.082054855154754e-06
PC68,15,feature_7_median_WINDOW_1,8.53593735987251e-07
PC68,16,feature_7_median_WINDOW_2,6.276873567042601e-07
PC68,17,feature_7_lag1_autocorr_WINDOW_3,5.388225296030553e-07
PC68,18,feature_1_block_median_WINDOW_3,5.165968236150061e-07
PC68,19,feature_3_lag1_autocorr_WINDOW_1,5.019004882509038e-07
PC68,20,feature_1_block_lag1_autocorr_WINDOW_2,4.601668177505572e-07
PC69,1,feature_6_median_WINDOW_3,4.1101777380989054e-05
PC69,2,feature_6_median_WINDOW_2,3.314834553743517e-05
PC69,3,feature_7_median_WINDOW_1,8.082634286319094e-07
PC69,4,feature_6_median_WINDOW_1,4.7023593696178583e-07
PC69,5,feature_7_median_WINDOW_2,2.653961820863589e-07
PC69,6,feature_7_median_WINDOW_3,1.3951644409520887e-07
PC69,7,feature_7_resid_std_WINDOW_1,1.429895904723105e-08
PC69,8,feature_7_resid_std_WINDOW_2,3.965472314256781e-09
PC69,9,feature_1_block_slope_WINDOW_3,2.513642812500217e-09
PC69,10,feature_7_slope_WINDOW_1,2.190491059655693e-09
PC69,11,feature_5_median_WINDOW_3,2.0903151048761387e-09
PC69,12,feature_3_median_WINDOW_1,1.9244806478985433e-09
PC69,13,feature_3_median_WINDOW_2,1.8560615268886444e-09
PC69,14,feature_1_block_slope_WINDOW_1,1.3076029826282716e-09
PC69,15,feature_1_block_resid_std_WINDOW_2,8.925592746954976e-10
PC69,16,feature_5_resid_std_WINDOW_3,7.11780652591859e-10
PC69,17,feature_1_block_dominant_freq_WINDOW_1,7.073846581425534e-10
PC69,18,feature_3_slope_WINDOW_1,6.876291309873124e-10
PC69,19,feature_3_lag1_autocorr_WINDOW_2,6.543945743443691e-10
PC69,20,feature_5_median_WINDOW_1,5.972774075869682e-10
PC70,1,feature_6_median_WINDOW_1,3.157564379854098e-05
PC70,2,feature_6_median_WINDOW_2,1.0138802328841698e-05
PC70,3,feature_6_median_WINDOW_3,5.564951707359456e-06
PC70,4,feature_7_median_WINDOW_1,2.2171392542407058e-07
PC70,5,feature_7_median_WINDOW_2,1.6839953044690767e-07
PC70,6,feature_3_median_WINDOW_2,3.158638142270832e-08
PC70,7,feature_3_median_WINDOW_1,1.3347432575501783e-08
PC70,8,feature_1_block_median_WINDOW_2,5.4872144660262996e-09
PC70,9,feature_3_median_WINDOW_3,5.02643506818775e-09
PC70,10,feature_6_lag1_autocorr_WINDOW_3,4.374637107365089e-09
PC70,11,feature_1_block_median_WINDOW_3,4.019165888711484e-09
PC70,12,feature_6_resid_std_WINDOW_3,3.531003534541923e-09
PC70,13,feature_7_resid_std_WINDOW_2,3.078191102916218e-09
PC70,14,feature_3_slope_WINDOW_3,2.1478551907568156e-09
PC70,15,feature_1_block_slope_WINDOW_2,1.560436425608917e-09
PC70,16,feature_3_lag1_autocorr_WINDOW_3,1.3585192653528094e-09
PC70,17,feature_3_lag1_autocorr_WINDOW_2,1.2394533619126376e-09
PC70,18,feature_5_median_WINDOW_3,1.1105573248553446e-09
PC70,19,feature_5_slope_WINDOW_1,1.0765170041418809e-09
PC70,20,feature_7_slope_WINDOW_1,9.999762832458196e-10
PC71,1,feature_7_median_WINDOW_3,1.368352775443198e-05
PC71,2,feature_7_median_WINDOW_1,9.567875245585889e-06
PC71,3,feature_7_median_WINDOW_2,3.461343729876004e-07
PC71,4,feature_6_median_WINDOW_2,1.4264021196006802e-07
PC71,5,feature_6_median_WINDOW_3,7.693669997387044e-08
PC71,6,feature_6_median_WINDOW_1,1.4336226545498033e-08
PC71,7,feature_7_resid_std_WINDOW_2,5.6105816367397195e-09
PC71,8,feature_1_block_median_WINDOW_3,3.154164826016589e-09
PC71,9,feature_3_median_WINDOW_2,2.017736987576295e-09
PC71,10,feature_7_resid_std_WINDOW_1,1.3438294460245008e-09
PC71,11,feature_6_resid_std_WINDOW_2,1.2124260076184061e-09
PC71,12,feature_3_median_WINDOW_1,1.0096067124787636e-09
PC71,13,feature_7_resid_std_WINDOW_3,8.995465409135192e-10
PC71,14,feature_1_block_median_WINDOW_1,3.646551769280216e-10
PC71,15,feature_1_block_slope_WINDOW_2,3.314994715239758e-10
PC71,16,feature_1_block_slope_WINDOW_1,2.937790002902858e-10
PC71,17,feature_6_resid_std_WINDOW_3,2.642372234268365e-10
PC71,18,feature_5_median_WINDOW_2,2.4923545018691e-10
PC71,19,feature_3_median_WINDOW_3,2.3057407817870552e-10
PC71,20,feature_1_block_median_WINDOW_2,2.2535850460857965e-10
PC72,1,feature_7_median_WINDOW_2,8.369867039941277e-06
PC72,2,feature_7_median_WINDOW_1,3.2270036588439605e-06
PC72,3,feature_7_median_WINDOW_3,1.1994605608490821e-06
PC72,4,feature_6_median_WINDOW_2,1.1993334279536718e-07
PC72,5,feature_6_median_WINDOW_1,4.7945079632412856e-08
PC72,6,feature_6_median_WINDOW_3,1.7646426341537013e-08
PC72,7,feature_1_block_median_WINDOW_2,4.012536835001627e-09
PC72,8,feature_7_resid_std_WINDOW_2,3.505223359473326e-09
PC72,9,feature_7_resid_std_WINDOW_3,3.1900595381414042e-09
PC72,10,feature_1_block_median_WINDOW_3,1.241637045809119e-09
PC72,11,feature_1_block_median_WINDOW_1,7.065078207344e-10
PC72,12,feature_5_median_WINDOW_3,4.835773540752828e-10
PC72,13,feature_5_median_WINDOW_2,1.3666537238927752e-10
PC72,14,feature_3_median_WINDOW_2,1.303681769577255e-10
PC72,15,feature_3_median_WINDOW_3,7.788144302419092e-11
PC72,16,feature_5_median_WINDOW_1,7.615451800630551e-11
PC72,17,feature_7_slope_WINDOW_2,7.38178107660206e-11
PC72,18,feature_7_lag1_autocorr_WINDOW_2,7.326120238895356e-11
PC72,19,feature_1_block_slope_WINDOW_1,7.081332562872984e-11
PC72,20,feature_7_slope_WINDOW_3,5.6713052704728014e-11
PC73,1,feature_7_dominant_freq_WINDOW_1,1.755185953427276e-32
PC73,2,feature_7_dominant_freq_WINDOW_3,1.419522757158973e-32
PC73,3,feature_7_dominant_freq_WINDOW_2,2.0917827433041445e-33
PC73,4,feature_7_median_WINDOW_1,3.570899949105561e-60
PC73,5,feature_6_median_WINDOW_1,1.9805976016807453e-60
PC73,6,feature_7_median_WINDOW_3,1.6826711277496262e-60
PC73,7,feature_6_median_WINDOW_2,8.049530338657496e-61
PC73,8,feature_7_median_WINDOW_2,3.910509413903808e-61
PC73,9,feature_6_median_WINDOW_3,2.3998667445435212e-61
PC73,10,feature_7_resid_std_WINDOW_2,3.853700206355493e-63
PC73,11,feature_7_resid_std_WINDOW_1,1.5967797197868133e-63
PC73,12,feature_6_lag1_autocorr_WINDOW_1,4.548707318655349e-64
PC73,13,feature_7_resid_std_WINDOW_3,4.357804974013333e-64
PC73,14,feature_5_median_WINDOW_2,3.715205122740462e-64
PC73,15,feature_7_lag1_autocorr_WINDOW_1,3.4789840842754496e-64
PC73,16,feature_1_block_slope_WINDOW_3,3.224475451243742e-64
PC73,17,feature_3_resid_std_WINDOW_1,3.154126343910786e-64
PC73,18,feature_3_lag1_autocorr_WINDOW_3,2.896674947846811e-64
PC73,19,feature_6_resid_std_WINDOW_3,2.7731721717841096e-64
PC73,20,feature_1_block_dominant_freq_WINDOW_3,2.6038413121063346e-64
PC74,1,feature_7_dominant_freq_WINDOW_1,1.5902663808715536e-32
PC74,2,feature_7_dominant_freq_WINDOW_3,1.256380469458809e-32
PC74,3,feature_7_dominant_freq_WINDOW_2,5.372401345862986e-33
PC74,4,feature_6_median_WINDOW_1,2.871572586611973e-62
PC74,5,feature_6_median_WINDOW_3,2.4250191317084126e-62
PC74,6,feature_7_median_WINDOW_2,1.8030114004290897e-62
PC74,7,feature_7_median_WINDOW_3,1.6504891430022553e-62
PC74,8,feature_6_median_WINDOW_2,1.8446773441627071e-63
PC74,9,feature_7_resid_std_WINDOW_1,1.5625611395532888e-63
PC74,10,feature_5_median_WINDOW_2,1.4319406045329106e-63
PC74,11,feature_6_resid_std_WINDOW_3,1.2973322622439465e-63
PC74,12,feature_5_median_WINDOW_1,1.0532220170672314e-63
PC74,13,feature_1_block_median_WINDOW_1,1.0136717945241496e-63
PC74,14,feature_6_resid_std_WINDOW_1,9.298732286378778e-64
PC74,15,feature_3_dominant_freq_WINDOW_1,4.996309436886491e-64
PC74,16,feature_7_resid_std_WINDOW_2,4.829247647006094e-64
PC74,17,feature_1_block_slope_WINDOW_2,4.541955896398574e-64
PC74,18,feature_3_resid_std_WINDOW_1,4.173112129592578e-64
PC74,19,feature_3_slope_WINDOW_1,4.1260242094195784e-64
PC74,20,feature_3_dominant_freq_WINDOW_3,3.238028863025226e-64
PC75,1,feature_7_dominant_freq_WINDOW_2,2.6374685759999506e-32
PC75,2,feature_7_dominant_freq_WINDOW_3,7.07983758298879e-33
PC75,3,feature_7_dominant_freq_WINDOW_1,3.8434650617833994e-34
PC75,4,feature_7_median_WINDOW_1,1.3262238431118775e-62
PC75,5,feature_6_median_WINDOW_1,9.580565739493944e-63
PC75,6,feature_7_median_WINDOW_2,8.416640133059515e-63
PC75,7,feature_6_median_WINDOW_3,2.288520181616647e-63
PC75,8,feature_7_median_WINDOW_3,2.1200940012959886e-63
PC75,9,feature_6_median_WINDOW_2,6.087988335701124e-64
PC75,10,feature_7_resid_std_WINDOW_1,5.964498277395885e-64
PC75,11,feature_6_lag1_autocorr_WINDOW_2,5.5893522880769373e-64
PC75,12,feature_1_block_lag1_autocorr_WINDOW_3,3.91148505416962e-64
PC75,13,feature_6_resid_std_WINDOW_1,3.667779000975045e-64
PC75,14,feature_5_slope_WINDOW_2,3.2457963177431983e-64
PC75,15,feature_6_slope_WINDOW_2,2.3478847093747115e-64
PC75,16,feature_1_block_median_WINDOW_1,2.0532995654645454e-64
PC75,17,feature_5_median_WINDOW_3,1.989101591233419e-64
PC75,18,feature_3_median_WINDOW_1,1.9133374653930583e-64
PC75,19,feature_3_resid_std_WINDOW_1,1.9087034659837967e-64
PC75,20,feature_5_median_WINDOW_1,1.7666006802064672e-64
